"individualAdultID","lightWavelength","behaviorType","day","Value"
"11","500nm","Distance",6,3951.23
"11","500nm","Distance",7,4012.23
"11","500nm","Distance",8,5151.24
"11","500nm","Distance",9,5494.65
"11","500nm","Distance",10,5525.35
"12","500nm","Distance",1,4258.64
"12","500nm","Distance",2,3978.15
"12","500nm","Distance",3,3655.48
"12","500nm","Distance",4,3698.57
"12","500nm","Distance",5,3665.23
"12","500nm","Distance",6,3991.23
"12","500nm","Distance",7,3516.23
"12","500nm","Distance",8,5522.23
"12","500nm","Distance",9,5259.65
"12","500nm","Distance",10,5416.25
"13","500nm","Distance",1,4032.68
"13","500nm","Distance",2,3874.54
"13","500nm","Distance",3,3951.78
"13","500nm","Distance",4,4102.39
"13","500nm","Distance",5,4012.32
"13","500nm","Distance",6,4015.29
"13","500nm","Distance",7,4125.62
"13","500nm","Distance",8,5012.26
"13","500nm","Distance",9,5512.56
"13","500nm","Distance",10,5416.45
"14","500nm","Distance",1,4175.65
"14","500nm","Distance",2,3216.45
"14","500nm","Distance",3,3216.45
"14","500nm","Distance",4,3512.64
"14","500nm","Distance",5,3512.36
"14","500nm","Distance",6,3945.65
"14","500nm","Distance",7,3995.13
"14","500nm","Distance",8,5512.52
"14","500nm","Distance",9,5495.64
"14","500nm","Distance",10,5374.65
"15","500nm","Distance",1,4025.68
"15","500nm","Distance",2,4012.35
"15","500nm","Distance",3,4112.35
"15","500nm","Distance",4,3668.98
"15","500nm","Distance",5,4058.49
"15","500nm","Distance",6,3612.56
"15","500nm","Distance",7,4012.35
"15","500nm","Distance",8,5451.23
"15","500nm","Distance",9,4625.45
"15","500nm","Distance",10,5515.26
"1","520nm","Distance",1,4125.32
"1","520nm","Distance",2,3978.45
"1","520nm","Distance",3,4001.23
"1","520nm","Distance",4,3956.58
"1","520nm","Distance",5,4052.21
"1","520nm","Distance",6,4012.25
"1","520nm","Distance",7,3521.46
"1","520nm","Distance",8,4865.24
"1","520nm","Distance",9,5415.22
"1","520nm","Distance",10,5515.25
"2","520nm","Distance",1,4112.23
"2","520nm","Distance",2,3254.25
"2","520nm","Distance",3,4012.35
"2","520nm","Distance",4,3652.23
"2","520nm","Distance",5,3654.32
"2","520nm","Distance",6,4026.32
"2","520nm","Distance",7,3261.23
"2","520nm","Distance",8,5456.54
"2","520nm","Distance",9,5515.23
"2","520nm","Distance",10,5502.23
"3","520nm","Distance",1,3562.22
"3","520nm","Distance",2,3651.23
"3","520nm","Distance",3,3565.32
"3","520nm","Distance",4,4025.23
"3","520nm","Distance",5,4157.39
"3","520nm","Distance",6,3652.21
"3","520nm","Distance",7,4284.32
"3","520nm","Distance",8,4552.65
"3","520nm","Distance",9,5515.25
"3","520nm","Distance",10,5515.25
"4","520nm","Distance",1,3548.59
"4","520nm","Distance",2,3665.44
"4","520nm","Distance",3,4027.56
"4","520nm","Distance",4,4015.25
"4","520nm","Distance",5,3586.21
"4","520nm","Distance",6,3654.32
"4","520nm","Distance",7,4058.65
"4","520nm","Distance",8,5487.56
"4","520nm","Distance",9,5505.55
"4","520nm","Distance",10,5456.65
"5","520nm","Distance",1,3514.65
"5","520nm","Distance",2,3958.78
"5","520nm","Distance",3,3956.32
"5","520nm","Distance",4,4112.56
"5","520nm","Distance",5,3215.26
"5","520nm","Distance",6,4025.65
"5","520nm","Distance",7,3689.88
"5","520nm","Distance",8,5515.23
"5","520nm","Distance",9,5456.54
"5","520nm","Distance",10,5084.54
"6","520nm","Distance",1,3124.65
"6","520nm","Distance",2,4051.32
"6","520nm","Distance",3,4115.25
"6","520nm","Distance",4,3958.58
"6","520nm","Distance",5,3558.78
"6","520nm","Distance",6,3665.25
"6","520nm","Distance",7,3754.35
"6","520nm","Distance",8,5512.23
"6","520nm","Distance",9,5494.55
"6","520nm","Distance",10,5185.69
"7","520nm","Distance",1,3597.56
"7","520nm","Distance",2,4052.25
"7","520nm","Distance",3,3956.65
"7","520nm","Distance",4,3995.65
"7","520nm","Distance",5,4053.62
"7","520nm","Distance",6,3851.26
"7","520nm","Distance",7,4152.23
"7","520nm","Distance",8,5615.26
"7","520nm","Distance",9,5014.25
"7","520nm","Distance",10,4645.25
"8","520nm","Distance",1,3665.45
"8","520nm","Distance",2,3969
"8","520nm","Distance",3,3857.65
"8","520nm","Distance",4,4152.35
"8","520nm","Distance",5,4002.35
"8","520nm","Distance",6,3847.54
"8","520nm","Distance",7,4005.26
"8","520nm","Distance",8,5465.32
"8","520nm","Distance",9,5515.25
"8","520nm","Distance",10,5087.58
"9","520nm","Distance",1,4115.23
"9","520nm","Distance",2,3666.58
"9","520nm","Distance",3,4025.35
"9","520nm","Distance",4,4417.25
"9","520nm","Distance",5,4185.36
"9","520nm","Distance",6,3996.32
"9","520nm","Distance",7,3965.54
"9","520nm","Distance",8,5495.12
"9","520nm","Distance",9,5458.58
"9","520nm","Distance",10,4756.35
"10","520nm","Distance",1,4025.23
"10","520nm","Distance",2,3457.85
"10","520nm","Distance",3,3987.56
"10","520nm","Distance",4,3958.56
"10","520nm","Distance",5,3958.56
"10","520nm","Distance",6,3520.12
"10","520nm","Distance",7,3874.35
"10","520nm","Distance",8,5454.23
"10","520nm","Distance",9,5158.56
"10","520nm","Distance",10,4754.35
"11","520nm","Distance",1,4012.23
"11","520nm","Distance",2,4025.23
"11","520nm","Distance",3,3596.35
"11","520nm","Distance",4,3874.54
"11","520nm","Distance",5,3854.32
"11","520nm","Distance",6,4052.26
"11","520nm","Distance",7,3593.22
"11","520nm","Distance",8,5158.47
"11","520nm","Distance",9,4985.65
"11","520nm","Distance",10,4768.59
"12","520nm","Distance",1,3956.54
"12","520nm","Distance",2,3968.78
"12","520nm","Distance",3,4011.23
"12","520nm","Distance",4,3685.65
"12","520nm","Distance",5,3658.36
"12","520nm","Distance",6,4018.52
"12","520nm","Distance",7,3585.35
"12","520nm","Distance",8,5096.58
"12","520nm","Distance",9,5451.54
"12","520nm","Distance",10,5521.32
"13","520nm","Distance",1,3845.56
"13","520nm","Distance",2,3521.32
"13","520nm","Distance",3,4057.56
"13","520nm","Distance",4,4021.23
"13","520nm","Distance",5,4153.26
"13","520nm","Distance",6,4112.25
"13","520nm","Distance",7,4058.59
"13","520nm","Distance",8,5556.21
"13","520nm","Distance",9,5068.56
"13","520nm","Distance",10,5012.32
"14","520nm","Distance",1,3512.65
"14","520nm","Distance",2,4012.23
"14","520nm","Distance",3,4157.33
"14","520nm","Distance",4,3965.32
"14","520nm","Distance",5,4058.65
"14","520nm","Distance",6,3567.58
"14","520nm","Distance",7,4112.32
"14","520nm","Distance",8,5500.25
"14","520nm","Distance",9,5451.14
"14","520nm","Distance",10,5069.69
"15","520nm","Distance",1,4052.32
"15","520nm","Distance",2,3956.65
"15","520nm","Distance",3,4420.35
"15","520nm","Distance",4,3995
"15","520nm","Distance",5,3915.23
"15","520nm","Distance",6,4025.68
"15","520nm","Distance",7,4058.69
"15","520nm","Distance",8,5415.45
"15","520nm","Distance",9,5063.52
"15","520nm","Distance",10,6008.32
"1","590nm","Distance",1,3052.32
"1","590nm","Distance",2,3915.26
"1","590nm","Distance",3,3256.66
"1","590nm","Distance",4,4025.65
"1","590nm","Distance",5,3912.23
"1","590nm","Distance",6,4152.32
"1","590nm","Distance",7,3956.32
"1","590nm","Distance",8,2456.15
"1","590nm","Distance",9,2523.23
"1","590nm","Distance",10,2185.98
"2","590nm","Distance",1,4012.35
"2","590nm","Distance",2,3965.36
"2","590nm","Distance",3,3125.66
"2","590nm","Distance",4,3995.65
"2","590nm","Distance",5,3956.32
"2","590nm","Distance",6,3695.36
"2","590nm","Distance",7,3561.32
"2","590nm","Distance",8,2512.32
"2","590nm","Distance",9,2069.65
"2","590nm","Distance",10,2096.65
"3","590nm","Distance",1,4115.22
"3","590nm","Distance",2,3995.65
"3","590nm","Distance",3,3258.69
"3","590nm","Distance",4,3956.23
"3","590nm","Distance",5,4012.23
"3","590nm","Distance",6,4052.36
"3","590nm","Distance",7,3526.65
"3","590nm","Distance",8,2456.32
"3","590nm","Distance",9,1985.68
"3","590nm","Distance",10,2525.63
"4","590nm","Distance",1,4026.53
"4","590nm","Distance",2,4025.32
"4","590nm","Distance",3,4025.51
"4","590nm","Distance",4,4125.56
"4","590nm","Distance",5,4253.32
"4","590nm","Distance",6,4002.32
"4","590nm","Distance",7,3956.12
"4","590nm","Distance",8,2466.35
"4","590nm","Distance",9,2079.98
"4","590nm","Distance",10,3193.63
"5","590nm","Distance",1,3995.36
"5","590nm","Distance",2,4050.23
"5","590nm","Distance",3,4156.23
"5","590nm","Distance",4,4025.36
"5","590nm","Distance",5,3956.12
"5","590nm","Distance",6,3915.22
"5","590nm","Distance",7,4152.36
"5","590nm","Distance",8,2525.32
"5","590nm","Distance",9,2152.23
"5","590nm","Distance",10,2151.32
"6","590nm","Distance",1,4125.23
"6","590nm","Distance",2,3956.65
"6","590nm","Distance",3,3695.23
"6","590nm","Distance",4,3965.65
"6","590nm","Distance",5,3426.36
"6","590nm","Distance",6,3915.36
"6","590nm","Distance",7,3965.32
"6","590nm","Distance",8,2456.65
"6","590nm","Distance",9,2454.58
"6","590nm","Distance",10,2459.69
"7","590nm","Distance",1,4115.26
"7","590nm","Distance",2,3958.65
"7","590nm","Distance",3,4256.65
"7","590nm","Distance",4,3915.56
"7","590nm","Distance",5,4152.36
"7","590nm","Distance",6,4125.32
"7","590nm","Distance",7,3956.12
"7","590nm","Distance",8,2552.32
"7","590nm","Distance",9,2512.32
"7","590nm","Distance",10,2026.32
"8","590nm","Distance",1,4157.58
"8","590nm","Distance",2,4025.26
"8","590nm","Distance",3,4125.32
"8","590nm","Distance",4,4015.23
"8","590nm","Distance",5,4203.36
"8","590nm","Distance",6,4032.26
"8","590nm","Distance",7,3562.32
"8","590nm","Distance",8,2515.23
"8","590nm","Distance",9,2525.52
"8","590nm","Distance",10,2526.65
"9","590nm","Distance",1,4258.36
"9","590nm","Distance",2,3915.56
"9","590nm","Distance",3,4593.21
"9","590nm","Distance",4,4152.32
"9","590nm","Distance",5,3962.32
"9","590nm","Distance",6,3125.36
"9","590nm","Distance",7,4152.62
"9","590nm","Distance",8,2465.65
"9","590nm","Distance",9,2456.65
"9","590nm","Distance",10,2525.26
"10","590nm","Distance",1,3915.23
"10","590nm","Distance",2,4056.69
"10","590nm","Distance",3,3956.32
"10","590nm","Distance",4,4059.69
"10","590nm","Distance",5,3695.36
"10","590nm","Distance",6,3569.36
"10","590nm","Distance",7,3915.32
"10","590nm","Distance",8,2024.32
"10","590nm","Distance",9,2523.56
"10","590nm","Distance",10,2456.65
"11","590nm","Distance",1,3658.49
"11","590nm","Distance",2,4125.33
"11","590nm","Distance",3,3152.32
"11","590nm","Distance",4,3965.65
"11","590nm","Distance",5,4152.23
"11","590nm","Distance",6,4157.23
"11","590nm","Distance",7,3945.65
"11","590nm","Distance",8,2454.26
"11","590nm","Distance",9,2500.56
"11","590nm","Distance",10,2345.59
"12","590nm","Distance",1,3685.66
"12","590nm","Distance",2,3956.56
"12","590nm","Distance",3,3269.56
"12","590nm","Distance",4,3256.88
"12","590nm","Distance",5,3956.12
"12","590nm","Distance",6,4152.62
"12","590nm","Distance",7,3652.23
"12","590nm","Distance",8,2620.23
"12","590nm","Distance",9,2448.66
"12","590nm","Distance",10,2485.48
"13","590nm","Distance",1,4152.65
"13","590nm","Distance",2,4256.33
"13","590nm","Distance",3,3256.22
"13","590nm","Distance",4,4156.66
"13","590nm","Distance",5,3569.23
"13","590nm","Distance",6,3965.65
"13","590nm","Distance",7,3512.32
"13","590nm","Distance",8,2515.25
"13","590nm","Distance",9,2096.65
"13","590nm","Distance",10,2078.45
"14","590nm","Distance",1,4050.23
"14","590nm","Distance",2,3952.65
"14","590nm","Distance",3,3147.69
"14","590nm","Distance",4,4049.56
"14","590nm","Distance",5,3256.32
"14","590nm","Distance",6,4512.32
"14","590nm","Distance",7,3526.32
"14","590nm","Distance",8,2026.69
"14","590nm","Distance",9,2087.04
"14","590nm","Distance",10,2152.12
"15","590nm","Distance",1,3915.23
"15","590nm","Distance",2,3685.69
"15","590nm","Distance",3,4599.65
"15","590nm","Distance",4,3654.69
"15","590nm","Distance",5,3526.36
"15","590nm","Distance",6,3696.32
"15","590nm","Distance",7,3996.63
"15","590nm","Distance",8,2448.56
"15","590nm","Distance",9,2082.45
"15","590nm","Distance",10,2098.45
"1","620nm","Distance",1,4025.23
"1","620nm","Distance",2,4015.22
"1","620nm","Distance",3,4015.22
"1","620nm","Distance",4,3625.45
"1","620nm","Distance",5,3915.26
"1","620nm","Distance",6,3559.56
"1","620nm","Distance",7,4025.32
"1","620nm","Distance",8,5512.23
"1","620nm","Distance",9,3002.32
"1","620nm","Distance",10,3026.36
"2","620nm","Distance",1,4015.23
"2","620nm","Distance",2,3915.26
"2","620nm","Distance",3,3952.56
"2","620nm","Distance",4,4012.33
"2","620nm","Distance",5,3026.56
"2","620nm","Distance",6,3685.56
"2","620nm","Distance",7,3956.12
"2","620nm","Distance",8,5415.56
"2","620nm","Distance",9,3465.32
"2","620nm","Distance",10,3553.62
"3","620nm","Distance",1,4115.25
"3","620nm","Distance",2,3546.26
"3","620nm","Distance",3,3561.23
"3","620nm","Distance",4,4125.56
"3","620nm","Distance",5,3117.58
"3","620nm","Distance",6,4021.32
"3","620nm","Distance",7,4025.23
"3","620nm","Distance",8,5491.55
"3","620nm","Distance",9,3023.63
"3","620nm","Distance",10,3514.25
"4","620nm","Distance",1,4122.02
"4","620nm","Distance",2,3559.59
"4","620nm","Distance",3,3112.56
"4","620nm","Distance",4,3951.65
"4","620nm","Distance",5,3264.56
"4","620nm","Distance",6,4025.32
"4","620nm","Distance",7,3659.36
"4","620nm","Distance",8,5552.23
"4","620nm","Distance",9,3024.62
"4","620nm","Distance",10,3533.65
"5","620nm","Distance",1,4102.35
"5","620nm","Distance",2,3621.26
"5","620nm","Distance",3,3485.15
"5","620nm","Distance",4,3991.23
"5","620nm","Distance",5,3056.99
"5","620nm","Distance",6,3569.35
"5","620nm","Distance",7,3552.26
"5","620nm","Distance",8,5652.22
"5","620nm","Distance",9,3059.65
"5","620nm","Distance",10,3555.65
"6","620nm","Distance",1,3596.35
"6","620nm","Distance",2,4015.29
"6","620nm","Distance",3,3526.58
"6","620nm","Distance",4,4025.35
"6","620nm","Distance",5,3115.26
"6","620nm","Distance",6,2541.32
"6","620nm","Distance",7,3465.96
"6","620nm","Distance",8,5416.56
"6","620nm","Distance",9,3548.63
"6","620nm","Distance",10,3525.55
"7","620nm","Distance",1,3654.25
"7","620nm","Distance",2,4005.38
"7","620nm","Distance",3,4102.32
"7","620nm","Distance",4,4055.65
"7","620nm","Distance",5,3096.36
"7","620nm","Distance",6,3256.36
"7","620nm","Distance",7,3981.26
"7","620nm","Distance",8,5315.26
"7","620nm","Distance",9,3556.54
"7","620nm","Distance",10,3098.62
"8","620nm","Distance",1,3516.56
"8","620nm","Distance",2,3296.56
"8","620nm","Distance",3,4002.56
"8","620nm","Distance",4,3952.33
"8","620nm","Distance",5,4152.23
"8","620nm","Distance",6,3325.15
"8","620nm","Distance",7,4253.66
"8","620nm","Distance",8,5456.15
"8","620nm","Distance",9,3577.56
"8","620nm","Distance",10,3397.65
"9","620nm","Distance",1,3648.89
"9","620nm","Distance",2,3956.66
"9","620nm","Distance",3,3915.26
"9","620nm","Distance",4,3915.45
"9","620nm","Distance",5,4051.32
"9","620nm","Distance",6,4025.13
"9","620nm","Distance",7,4158.65
"9","620nm","Distance",8,5492.55
"9","620nm","Distance",9,3520.13
"9","620nm","Distance",10,3493.56
"10","620nm","Distance",1,3526.32
"10","620nm","Distance",2,3485.66
"10","620nm","Distance",3,3845.55
"10","620nm","Distance",4,3625.65
"10","620nm","Distance",5,3629.12
"10","620nm","Distance",6,3995.65
"10","620nm","Distance",7,4258.66
"10","620nm","Distance",8,5525.32
"10","620nm","Distance",9,3565.59
"10","620nm","Distance",10,3426.53
"11","620nm","Distance",1,3451.21
"11","620nm","Distance",2,3487.29
"11","620nm","Distance",3,3265.55
"11","620nm","Distance",4,3552.12
"11","620nm","Distance",5,4025.32
"11","620nm","Distance",6,3056.65
"11","620nm","Distance",7,4000.23
"11","620nm","Distance",8,5623.32
"11","620nm","Distance",9,4716.32
"11","620nm","Distance",10,3355.45
"12","620nm","Distance",1,4157.52
"12","620nm","Distance",2,3969.58
"12","620nm","Distance",3,4012.33
"12","620nm","Distance",4,4015.26
"12","620nm","Distance",5,4152.32
"12","620nm","Distance",6,4012.32
"12","620nm","Distance",7,3654.36
"12","620nm","Distance",8,5451.32
"12","620nm","Distance",9,3092.3
"12","620nm","Distance",10,3252.03
"13","620nm","Distance",1,3952.65
"13","620nm","Distance",2,4015.23
"13","620nm","Distance",3,4015.22
"13","620nm","Distance",4,4058.25
"13","620nm","Distance",5,4056.32
"13","620nm","Distance",6,3965.32
"13","620nm","Distance",7,3528.65
"13","620nm","Distance",8,5552.23
"13","620nm","Distance",9,3068.29
"13","620nm","Distance",10,3026.35
"14","620nm","Distance",1,3956.22
"14","620nm","Distance",2,4012.53
"14","620nm","Distance",3,3956.26
"14","620nm","Distance",4,3651.32
"14","620nm","Distance",5,3269.69
"14","620nm","Distance",6,3056.66
"14","620nm","Distance",7,4056.33
"14","620nm","Distance",8,5152.21
"14","620nm","Distance",9,3535.65
"14","620nm","Distance",10,3425.14
"15","620nm","Distance",1,3521.26
"15","620nm","Distance",2,3956.55
"15","620nm","Distance",3,3985.15
"15","620nm","Distance",4,4058.59
"15","620nm","Distance",5,3153.23
"15","620nm","Distance",6,4012.22
"15","620nm","Distance",7,4015.22
"15","620nm","Distance",8,5612.32
"15","620nm","Distance",9,3087.63
"15","620nm","Distance",10,3322.32
"1","635nm","Distance",1,4015.23
"1","635nm","Distance",2,3966.36
"1","635nm","Distance",3,3956.32
"1","635nm","Distance",4,3956.32
"1","635nm","Distance",5,4123.32
"1","635nm","Distance",6,3915.23
"1","635nm","Distance",7,4012.23
"1","635nm","Distance",8,5515.23
"1","635nm","Distance",9,5417.65
"1","635nm","Distance",10,5625.23
"2","635nm","Distance",1,4002.23
"2","635nm","Distance",2,4025.23
"2","635nm","Distance",3,4021.23
"2","635nm","Distance",4,4021.23
"2","635nm","Distance",5,4025.36
"2","635nm","Distance",6,4023.65
"2","635nm","Distance",7,4025.23
"2","635nm","Distance",8,5415.65
"2","635nm","Distance",9,5452.63
"2","635nm","Distance",10,5123.32
"3","635nm","Distance",1,4213.33
"3","635nm","Distance",2,3956.65
"3","635nm","Distance",3,3965.54
"3","635nm","Distance",4,3956.36
"3","635nm","Distance",5,3912.53
"3","635nm","Distance",6,3915.65
"3","635nm","Distance",7,3956.65
"3","635nm","Distance",8,5152.23
"3","635nm","Distance",9,5021.66
"3","635nm","Distance",10,5412.53
"4","635nm","Distance",1,3956.65
"4","635nm","Distance",2,4023.36
"4","635nm","Distance",3,3582.32
"4","635nm","Distance",4,4012.32
"4","635nm","Distance",5,3625.32
"4","635nm","Distance",6,3654.32
"4","635nm","Distance",7,4032.32
"4","635nm","Distance",8,5152.33
"4","635nm","Distance",9,5465.65
"4","635nm","Distance",10,5512.32
"5","635nm","Distance",1,3651.26
"5","635nm","Distance",2,3954.65
"5","635nm","Distance",3,4021.52
"5","635nm","Distance",4,4011.23
"5","635nm","Distance",5,3119.36
"5","635nm","Distance",6,3452.65
"5","635nm","Distance",7,4015.23
"5","635nm","Distance",8,5456.65
"5","635nm","Distance",9,5621.32
"5","635nm","Distance",10,5021.32
"6","635nm","Distance",1,3956.32
"6","635nm","Distance",2,3561.32
"6","635nm","Distance",3,4523.32
"6","635nm","Distance",4,3956.32
"6","635nm","Distance",5,4025.32
"6","635nm","Distance",6,3956.36
"6","635nm","Distance",7,3915.65
"6","635nm","Distance",8,5345.65
"6","635nm","Distance",9,5452.32
"6","635nm","Distance",10,5159.36
"7","635nm","Distance",1,4021.32
"7","635nm","Distance",2,3956.15
"7","635nm","Distance",3,3596.32
"7","635nm","Distance",4,3562.32
"7","635nm","Distance",5,3915.23
"7","635nm","Distance",6,3542.26
"7","635nm","Distance",7,3955.65
"7","635nm","Distance",8,4652.32
"7","635nm","Distance",9,5461.32
"7","635nm","Distance",10,5412.53
"8","635nm","Distance",1,3965.63
