dumyID_EachDay_EachLight,trailID,lightWavelength,behaviorType,day,value
10,365nm_10_2,365nm,Time_In_Center_Zone,10,32.71
11,365nm_1_3,365nm,Time_In_Center_Zone,1,178.91
11,365nm_2_3,365nm,Time_In_Center_Zone,2,157.33
11,365nm_3_3,365nm,Time_In_Center_Zone,3,134.54
11,365nm_4_3,365nm,Time_In_Center_Zone,4,118.36
11,365nm_5_3,365nm,Time_In_Center_Zone,5,102.47
11,365nm_6_3,365nm,Time_In_Center_Zone,6,51.42
11,365nm_7_3,365nm,Time_In_Center_Zone,7,60.39
11,365nm_8_3,365nm,Time_In_Center_Zone,8,36.11
11,365nm_9_3,365nm,Time_In_Center_Zone,9,24.96
11,365nm_10_3,365nm,Time_In_Center_Zone,10,37.2
12,365nm_1_3,365nm,Time_In_Center_Zone,1,148.37
12,365nm_2_3,365nm,Time_In_Center_Zone,2,162.23
12,365nm_3_3,365nm,Time_In_Center_Zone,3,172.24
12,365nm_4_3,365nm,Time_In_Center_Zone,4,160.36
12,365nm_5_3,365nm,Time_In_Center_Zone,5,79.08
12,365nm_6_3,365nm,Time_In_Center_Zone,6,52
12,365nm_7_3,365nm,Time_In_Center_Zone,7,59.56
12,365nm_8_3,365nm,Time_In_Center_Zone,8,46.41
12,365nm_9_3,365nm,Time_In_Center_Zone,9,50.36
12,365nm_10_3,365nm,Time_In_Center_Zone,10,26.36
13,365nm_1_3,365nm,Time_In_Center_Zone,1,122.09
13,365nm_2_3,365nm,Time_In_Center_Zone,2,165.12
13,365nm_3_3,365nm,Time_In_Center_Zone,3,185.33
13,365nm_4_3,365nm,Time_In_Center_Zone,4,158.03
13,365nm_5_3,365nm,Time_In_Center_Zone,5,106.36
13,365nm_6_3,365nm,Time_In_Center_Zone,6,40.37
13,365nm_7_3,365nm,Time_In_Center_Zone,7,57.69
13,365nm_8_3,365nm,Time_In_Center_Zone,8,45.86
13,365nm_9_3,365nm,Time_In_Center_Zone,9,34.46
13,365nm_10_3,365nm,Time_In_Center_Zone,10,44.24
14,365nm_1_3,365nm,Time_In_Center_Zone,1,111.81
14,365nm_2_3,365nm,Time_In_Center_Zone,2,169.43
14,365nm_3_3,365nm,Time_In_Center_Zone,3,113.43
14,365nm_4_3,365nm,Time_In_Center_Zone,4,147.73
14,365nm_5_3,365nm,Time_In_Center_Zone,5,84.4
14,365nm_6_3,365nm,Time_In_Center_Zone,6,47.73
14,365nm_7_3,365nm,Time_In_Center_Zone,7,46.3
14,365nm_8_3,365nm,Time_In_Center_Zone,8,20.57
14,365nm_9_3,365nm,Time_In_Center_Zone,9,15.89
14,365nm_10_3,365nm,Time_In_Center_Zone,10,48.21
15,365nm_1_3,365nm,Time_In_Center_Zone,1,153.29
15,365nm_2_3,365nm,Time_In_Center_Zone,2,173.67
15,365nm_3_3,365nm,Time_In_Center_Zone,3,154.45
15,365nm_4_3,365nm,Time_In_Center_Zone,4,135.72
15,365nm_5_3,365nm,Time_In_Center_Zone,5,98.02
15,365nm_6_3,365nm,Time_In_Center_Zone,6,44.84
15,365nm_7_3,365nm,Time_In_Center_Zone,7,45.25
15,365nm_8_3,365nm,Time_In_Center_Zone,8,31.13
15,365nm_9_3,365nm,Time_In_Center_Zone,9,19.24
15,365nm_10_3,365nm,Time_In_Center_Zone,10,36.23
1,420nm_1_1,420nm,Time_In_Thigmotaxis_Zone,1,325.65
1,420nm_2_1,420nm,Time_In_Thigmotaxis_Zone,2,356.64
1,420nm_3_1,420nm,Time_In_Thigmotaxis_Zone,3,326.65
1,420nm_4_1,420nm,Time_In_Thigmotaxis_Zone,4,312.66
1,420nm_5_1,420nm,Time_In_Thigmotaxis_Zone,5,508.98
1,420nm_6_1,420nm,Time_In_Thigmotaxis_Zone,6,501.23
1,420nm_7_1,420nm,Time_In_Thigmotaxis_Zone,7,502.32
1,420nm_8_1,420nm,Time_In_Thigmotaxis_Zone,8,517.288
1,420nm_9_1,420nm,Time_In_Thigmotaxis_Zone,9,531.22
1,420nm_10_1,420nm,Time_In_Thigmotaxis_Zone,10,521.36
2,420nm_1_1,420nm,Time_In_Thigmotaxis_Zone,1,331.32
2,420nm_2_1,420nm,Time_In_Thigmotaxis_Zone,2,326.68
2,420nm_3_1,420nm,Time_In_Thigmotaxis_Zone,3,359.65
2,420nm_4_1,420nm,Time_In_Thigmotaxis_Zone,4,325.35
2,420nm_5_1,420nm,Time_In_Thigmotaxis_Zone,5,519.32
2,420nm_6_1,420nm,Time_In_Thigmotaxis_Zone,6,512.32
2,420nm_7_1,420nm,Time_In_Thigmotaxis_Zone,7,512.32
2,420nm_8_1,420nm,Time_In_Thigmotaxis_Zone,8,539.65
2,420nm_9_1,420nm,Time_In_Thigmotaxis_Zone,9,521.32
2,420nm_10_1,420nm,Time_In_Thigmotaxis_Zone,10,509.36
3,420nm_1_1,420nm,Time_In_Thigmotaxis_Zone,1,315.26
3,420nm_2_1,420nm,Time_In_Thigmotaxis_Zone,2,359.65
3,420nm_3_1,420nm,Time_In_Thigmotaxis_Zone,3,321.55
3,420nm_4_1,420nm,Time_In_Thigmotaxis_Zone,4,336.65
3,420nm_5_1,420nm,Time_In_Thigmotaxis_Zone,5,520.31
3,420nm_6_1,420nm,Time_In_Thigmotaxis_Zone,6,503.32
3,420nm_7_1,420nm,Time_In_Thigmotaxis_Zone,7,509.65
3,420nm_8_1,420nm,Time_In_Thigmotaxis_Zone,8,524.15
3,420nm_9_1,420nm,Time_In_Thigmotaxis_Zone,9,516.36
3,420nm_10_1,420nm,Time_In_Thigmotaxis_Zone,10,512.43
4,420nm_1_1,420nm,Time_In_Thigmotaxis_Zone,1,326.55
4,420nm_2_1,420nm,Time_In_Thigmotaxis_Zone,2,339.68
4,420nm_3_1,420nm,Time_In_Thigmotaxis_Zone,3,323.32
4,420nm_4_1,420nm,Time_In_Thigmotaxis_Zone,4,312.35
4,420nm_5_1,420nm,Time_In_Thigmotaxis_Zone,5,526.32
4,420nm_6_1,420nm,Time_In_Thigmotaxis_Zone,6,506.32
4,420nm_7_1,420nm,Time_In_Thigmotaxis_Zone,7,512.32
4,420nm_8_1,420nm,Time_In_Thigmotaxis_Zone,8,528.46
4,420nm_9_1,420nm,Time_In_Thigmotaxis_Zone,9,529.65
4,420nm_10_1,420nm,Time_In_Thigmotaxis_Zone,10,518.65
5,420nm_1_1,420nm,Time_In_Thigmotaxis_Zone,1,324.51
5,420nm_2_1,420nm,Time_In_Thigmotaxis_Zone,2,348.57
5,420nm_3_1,420nm,Time_In_Thigmotaxis_Zone,3,326.66
5,420nm_4_1,420nm,Time_In_Thigmotaxis_Zone,4,339.55
5,420nm_5_1,420nm,Time_In_Thigmotaxis_Zone,5,524.21
5,420nm_6_1,420nm,Time_In_Thigmotaxis_Zone,6,504.22
5,420nm_7_1,420nm,Time_In_Thigmotaxis_Zone,7,511.22
5,420nm_8_1,420nm,Time_In_Thigmotaxis_Zone,8,535.65
5,420nm_9_1,420nm,Time_In_Thigmotaxis_Zone,9,518.45
5,420nm_10_1,420nm,Time_In_Thigmotaxis_Zone,10,519.66
6,420nm_1_2,420nm,Time_In_Thigmotaxis_Zone,1,326.56
6,420nm_2_2,420nm,Time_In_Thigmotaxis_Zone,2,342.55
6,420nm_3_2,420nm,Time_In_Thigmotaxis_Zone,3,324.15
6,420nm_4_2,420nm,Time_In_Thigmotaxis_Zone,4,368.46
6,420nm_5_2,420nm,Time_In_Thigmotaxis_Zone,5,509.16
6,420nm_6_2,420nm,Time_In_Thigmotaxis_Zone,6,511.23
6,420nm_7_2,420nm,Time_In_Thigmotaxis_Zone,7,516.32
6,420nm_8_2,420nm,Time_In_Thigmotaxis_Zone,8,529.65
6,420nm_9_2,420nm,Time_In_Thigmotaxis_Zone,9,502.32
6,420nm_10_2,420nm,Time_In_Thigmotaxis_Zone,10,512.44
7,420nm_1_2,420nm,Time_In_Thigmotaxis_Zone,1,331.25
7,420nm_2_2,420nm,Time_In_Thigmotaxis_Zone,2,341.22
7,420nm_3_2,420nm,Time_In_Thigmotaxis_Zone,3,326.65
7,420nm_4_2,420nm,Time_In_Thigmotaxis_Zone,4,359.64
7,420nm_5_2,420nm,Time_In_Thigmotaxis_Zone,5,508.32
7,420nm_6_2,420nm,Time_In_Thigmotaxis_Zone,6,509.65
7,420nm_7_2,420nm,Time_In_Thigmotaxis_Zone,7,509.66
7,420nm_8_2,420nm,Time_In_Thigmotaxis_Zone,8,534.32
7,420nm_9_2,420nm,Time_In_Thigmotaxis_Zone,9,519.65
7,420nm_10_2,420nm,Time_In_Thigmotaxis_Zone,10,523.65
8,420nm_1_2,420nm,Time_In_Thigmotaxis_Zone,1,335.65
8,420nm_2_2,420nm,Time_In_Thigmotaxis_Zone,2,339.65
8,420nm_3_2,420nm,Time_In_Thigmotaxis_Zone,3,377.15
8,420nm_4_2,420nm,Time_In_Thigmotaxis_Zone,4,324.52
8,420nm_5_2,420nm,Time_In_Thigmotaxis_Zone,5,506.65
8,420nm_6_2,420nm,Time_In_Thigmotaxis_Zone,6,512.32
8,420nm_7_2,420nm,Time_In_Thigmotaxis_Zone,7,512.33
8,420nm_8_2,420nm,Time_In_Thigmotaxis_Zone,8,506.23
8,420nm_9_2,420nm,Time_In_Thigmotaxis_Zone,9,508.64
8,420nm_10_2,420nm,Time_In_Thigmotaxis_Zone,10,527.45
9,420nm_1_2,420nm,Time_In_Thigmotaxis_Zone,1,349.65
9,420nm_2_2,420nm,Time_In_Thigmotaxis_Zone,2,351.32
9,420nm_3_2,420nm,Time_In_Thigmotaxis_Zone,3,326.65
9,420nm_4_2,420nm,Time_In_Thigmotaxis_Zone,4,365.65
9,420nm_5_2,420nm,Time_In_Thigmotaxis_Zone,5,512.32
9,420nm_6_2,420nm,Time_In_Thigmotaxis_Zone,6,517.98
9,420nm_7_2,420nm,Time_In_Thigmotaxis_Zone,7,504.65
9,420nm_8_2,420nm,Time_In_Thigmotaxis_Zone,8,515.26
9,420nm_9_2,420nm,Time_In_Thigmotaxis_Zone,9,532.12
9,420nm_10_2,420nm,Time_In_Thigmotaxis_Zone,10,528.64
10,420nm_1_2,420nm,Time_In_Thigmotaxis_Zone,1,325.65
10,420nm_2_2,420nm,Time_In_Thigmotaxis_Zone,2,336.56
10,420nm_3_2,420nm,Time_In_Thigmotaxis_Zone,3,329.65
10,420nm_4_2,420nm,Time_In_Thigmotaxis_Zone,4,354.56
10,420nm_5_2,420nm,Time_In_Thigmotaxis_Zone,5,509.97
10,420nm_6_2,420nm,Time_In_Thigmotaxis_Zone,6,526.32
10,420nm_7_2,420nm,Time_In_Thigmotaxis_Zone,7,513.32
10,420nm_8_2,420nm,Time_In_Thigmotaxis_Zone,8,528.65
10,420nm_9_2,420nm,Time_In_Thigmotaxis_Zone,9,536.65
10,420nm_10_2,420nm,Time_In_Thigmotaxis_Zone,10,519.64
11,420nm_1_3,420nm,Time_In_Thigmotaxis_Zone,1,339.56
11,420nm_2_3,420nm,Time_In_Thigmotaxis_Zone,2,361.23
11,420nm_3_3,420nm,Time_In_Thigmotaxis_Zone,3,322.32
11,420nm_4_3,420nm,Time_In_Thigmotaxis_Zone,4,324.35
11,420nm_5_3,420nm,Time_In_Thigmotaxis_Zone,5,517.23
11,420nm_6_3,420nm,Time_In_Thigmotaxis_Zone,6,516.32
11,420nm_7_3,420nm,Time_In_Thigmotaxis_Zone,7,509.26
11,420nm_8_3,420nm,Time_In_Thigmotaxis_Zone,8,531.23
11,420nm_9_3,420nm,Time_In_Thigmotaxis_Zone,9,549.65
11,420nm_10_3,420nm,Time_In_Thigmotaxis_Zone,10,530.21
12,420nm_1_3,420nm,Time_In_Thigmotaxis_Zone,1,324.54
12,420nm_2_3,420nm,Time_In_Thigmotaxis_Zone,2,324.65
12,420nm_3_3,420nm,Time_In_Thigmotaxis_Zone,3,316.65
12,420nm_4_3,420nm,Time_In_Thigmotaxis_Zone,4,336.65
12,420nm_5_3,420nm,Time_In_Thigmotaxis_Zone,5,521.34
12,420nm_6_3,420nm,Time_In_Thigmotaxis_Zone,6,509.68
12,420nm_7_3,420nm,Time_In_Thigmotaxis_Zone,7,513.22
12,420nm_8_3,420nm,Time_In_Thigmotaxis_Zone,8,524.56
12,420nm_9_3,420nm,Time_In_Thigmotaxis_Zone,9,528.16
12,420nm_10_3,420nm,Time_In_Thigmotaxis_Zone,10,526.39
13,420nm_1_3,420nm,Time_In_Thigmotaxis_Zone,1,325.56
13,420nm_2_3,420nm,Time_In_Thigmotaxis_Zone,2,325.65
13,420nm_3_3,420nm,Time_In_Thigmotaxis_Zone,3,326.65
13,420nm_4_3,420nm,Time_In_Thigmotaxis_Zone,4,395.65
13,420nm_5_3,420nm,Time_In_Thigmotaxis_Zone,5,520.13
13,420nm_6_3,420nm,Time_In_Thigmotaxis_Zone,6,506.32
13,420nm_7_3,420nm,Time_In_Thigmotaxis_Zone,7,514.78
13,420nm_8_3,420nm,Time_In_Thigmotaxis_Zone,8,528.46
13,420nm_9_3,420nm,Time_In_Thigmotaxis_Zone,9,544.21
13,420nm_10_3,420nm,Time_In_Thigmotaxis_Zone,10,509.68
14,420nm_1_3,420nm,Time_In_Thigmotaxis_Zone,1,329.98
14,420nm_2_3,420nm,Time_In_Thigmotaxis_Zone,2,332.12
14,420nm_3_3,420nm,Time_In_Thigmotaxis_Zone,3,327.65
14,420nm_4_3,420nm,Time_In_Thigmotaxis_Zone,4,346.55
14,420nm_5_3,420nm,Time_In_Thigmotaxis_Zone,5,512.32
14,420nm_6_3,420nm,Time_In_Thigmotaxis_Zone,6,511.32
14,420nm_7_3,420nm,Time_In_Thigmotaxis_Zone,7,529.68
14,420nm_8_3,420nm,Time_In_Thigmotaxis_Zone,8,528.66
14,420nm_9_3,420nm,Time_In_Thigmotaxis_Zone,9,509.63
14,420nm_10_3,420nm,Time_In_Thigmotaxis_Zone,10,516.32
15,420nm_1_3,420nm,Time_In_Thigmotaxis_Zone,1,356.65
15,420nm_2_3,420nm,Time_In_Thigmotaxis_Zone,2,309.65
15,420nm_3_3,420nm,Time_In_Thigmotaxis_Zone,3,339.15
15,420nm_4_3,420nm,Time_In_Thigmotaxis_Zone,4,342.27
15,420nm_5_3,420nm,Time_In_Thigmotaxis_Zone,5,499.56
15,420nm_6_3,420nm,Time_In_Thigmotaxis_Zone,6,509.99
15,420nm_7_3,420nm,Time_In_Thigmotaxis_Zone,7,528.69
15,420nm_8_3,420nm,Time_In_Thigmotaxis_Zone,8,514.34
15,420nm_9_3,420nm,Time_In_Thigmotaxis_Zone,9,508.17
15,420nm_10_3,420nm,Time_In_Thigmotaxis_Zone,10,508.68
1,420nm_1_1,420nm,Time_In_Transition_Zone,1,189.54
1,420nm_2_1,420nm,Time_In_Transition_Zone,2,137.48
1,420nm_3_1,420nm,Time_In_Transition_Zone,3,196.24
1,420nm_4_1,420nm,Time_In_Transition_Zone,4,119.88
1,420nm_5_1,420nm,Time_In_Transition_Zone,5,50.23
1,420nm_6_1,420nm,Time_In_Transition_Zone,6,51.22
1,420nm_7_1,420nm,Time_In_Transition_Zone,7,44.48
1,420nm_8_1,420nm,Time_In_Transition_Zone,8,48.65
1,420nm_9_1,420nm,Time_In_Transition_Zone,9,45.26
1,420nm_10_1,420nm,Time_In_Transition_Zone,10,45.65
2,420nm_1_1,420nm,Time_In_Transition_Zone,1,175.26
2,420nm_2_1,420nm,Time_In_Transition_Zone,2,164.52
2,420nm_3_1,420nm,Time_In_Transition_Zone,3,113.52
2,420nm_4_1,420nm,Time_In_Transition_Zone,4,149.56
2,420nm_5_1,420nm,Time_In_Transition_Zone,5,51.23
2,420nm_6_1,420nm,Time_In_Transition_Zone,6,64.56
2,420nm_7_1,420nm,Time_In_Transition_Zone,7,56.52
2,420nm_8_1,420nm,Time_In_Transition_Zone,8,46.65
2,420nm_9_1,420nm,Time_In_Transition_Zone,9,43.25
2,420nm_10_1,420nm,Time_In_Transition_Zone,10,46.15
3,420nm_1_1,420nm,Time_In_Transition_Zone,1,166.86
3,420nm_2_1,420nm,Time_In_Transition_Zone,2,132.84
3,420nm_3_1,420nm,Time_In_Transition_Zone,3,141.8
3,420nm_4_1,420nm,Time_In_Transition_Zone,4,145.16
3,420nm_5_1,420nm,Time_In_Transition_Zone,5,51.22
3,420nm_6_1,420nm,Time_In_Transition_Zone,6,61.23
3,420nm_7_1,420nm,Time_In_Transition_Zone,7,45.33
3,420nm_8_1,420nm,Time_In_Transition_Zone,8,32.23
3,420nm_9_1,420nm,Time_In_Transition_Zone,9,39.66
3,420nm_10_1,420nm,Time_In_Transition_Zone,10,46.15
4,420nm_1_1,420nm,Time_In_Transition_Zone,1,169.58
4,420nm_2_1,420nm,Time_In_Transition_Zone,2,111.56
4,420nm_3_1,420nm,Time_In_Transition_Zone,3,178.04
4,420nm_4_1,420nm,Time_In_Transition_Zone,4,173.32
4,420nm_5_1,420nm,Time_In_Transition_Zone,5,53.32
4,420nm_6_1,420nm,Time_In_Transition_Zone,6,65.23
4,420nm_7_1,420nm,Time_In_Transition_Zone,7,36.22
4,420nm_8_1,420nm,Time_In_Transition_Zone,8,32.16
4,420nm_9_1,420nm,Time_In_Transition_Zone,9,35.26
4,420nm_10_1,420nm,Time_In_Transition_Zone,10,45.36
5,420nm_1_1,420nm,Time_In_Transition_Zone,1,172.65
5,420nm_2_1,420nm,Time_In_Transition_Zone,2,194
5,420nm_3_1,420nm,Time_In_Transition_Zone,3,132.12
5,420nm_4_1,420nm,Time_In_Transition_Zone,4,153.4
5,420nm_5_1,420nm,Time_In_Transition_Zone,5,52.41
5,420nm_6_1,420nm,Time_In_Transition_Zone,6,55.23
5,420nm_7_1,420nm,Time_In_Transition_Zone,7,32.25
5,420nm_8_1,420nm,Time_In_Transition_Zone,8,32.26
5,420nm_9_1,420nm,Time_In_Transition_Zone,9,30.66
5,420nm_10_1,420nm,Time_In_Transition_Zone,10,42.66
6,420nm_1_2,420nm,Time_In_Transition_Zone,1,162.35
6,420nm_2_2,420nm,Time_In_Transition_Zone,2,154.23
6,420nm_3_2,420nm,Time_In_Transition_Zone,3,145.23
6,420nm_4_2,420nm,Time_In_Transition_Zone,4,110.12
6,420nm_5_2,420nm,Time_In_Transition_Zone,5,53.26
6,420nm_6_2,420nm,Time_In_Transition_Zone,6,56.12
6,420nm_7_2,420nm,Time_In_Transition_Zone,7,32.65
6,420nm_8_2,420nm,Time_In_Transition_Zone,8,30.22
6,420nm_9_2,420nm,Time_In_Transition_Zone,9,39.15
6,420nm_10_2,420nm,Time_In_Transition_Zone,10,43.25
7,420nm_1_2,420nm,Time_In_Transition_Zone,1,151.33
7,420nm_2_2,420nm,Time_In_Transition_Zone,2,155.23
7,420nm_3_2,420nm,Time_In_Transition_Zone,3,156.45
7,420nm_4_2,420nm,Time_In_Transition_Zone,4,152.41
7,420nm_5_2,420nm,Time_In_Transition_Zone,5,54.23
7,420nm_6_2,420nm,Time_In_Transition_Zone,6,59.64
7,420nm_7_2,420nm,Time_In_Transition_Zone,7,33.66
7,420nm_8_2,420nm,Time_In_Transition_Zone,8,29.15
7,420nm_9_2,420nm,Time_In_Transition_Zone,9,32.65
7,420nm_10_2,420nm,Time_In_Transition_Zone,10,43.55
8,420nm_1_2,420nm,Time_In_Transition_Zone,1,167.56
8,420nm_2_2,420nm,Time_In_Transition_Zone,2,154.12
8,420nm_3_2,420nm,Time_In_Transition_Zone,3,157.89
8,420nm_4_2,420nm,Time_In_Transition_Zone,4,156.12
8,420nm_5_2,420nm,Time_In_Transition_Zone,5,55.13
8,420nm_6_2,420nm,Time_In_Transition_Zone,6,58.23
8,420nm_7_2,420nm,Time_In_Transition_Zone,7,35.26
8,420nm_8_2,420nm,Time_In_Transition_Zone,8,28.65
8,420nm_9_2,420nm,Time_In_Transition_Zone,9,34.35
8,420nm_10_2,420nm,Time_In_Transition_Zone,10,44.12
9,420nm_1_2,420nm,Time_In_Transition_Zone,1,155.23
9,420nm_2_2,420nm,Time_In_Transition_Zone,2,135.23
9,420nm_3_2,420nm,Time_In_Transition_Zone,3,154.23
9,420nm_4_2,420nm,Time_In_Transition_Zone,4,134.56
9,420nm_5_2,420nm,Time_In_Transition_Zone,5,52.36
9,420nm_6_2,420nm,Time_In_Transition_Zone,6,54.66
9,420nm_7_2,420nm,Time_In_Transition_Zone,7,40.23
9,420nm_8_2,420nm,Time_In_Transition_Zone,8,31.54
9,420nm_9_2,420nm,Time_In_Transition_Zone,9,32.65
9,420nm_10_2,420nm,Time_In_Transition_Zone,10,46.25
10,420nm_1_2,420nm,Time_In_Transition_Zone,1,146.69
10,420nm_2_2,420nm,Time_In_Transition_Zone,2,165.12
10,420nm_3_2,420nm,Time_In_Transition_Zone,3,155.12
10,420nm_4_2,420nm,Time_In_Transition_Zone,4,133.65
10,420nm_5_2,420nm,Time_In_Transition_Zone,5,51.32
10,420nm_6_2,420nm,Time_In_Transition_Zone,6,55.32
10,420nm_7_2,420nm,Time_In_Transition_Zone,7,41.22
10,420nm_8_2,420nm,Time_In_Transition_Zone,8,22.96
10,420nm_9_2,420nm,Time_In_Transition_Zone,9,31.26
10,420nm_10_2,420nm,Time_In_Transition_Zone,10,42.23
11,420nm_1_3,420nm,Time_In_Transition_Zone,1,168.63
11,420nm_2_3,420nm,Time_In_Transition_Zone,2,157.14
11,420nm_3_3,420nm,Time_In_Transition_Zone,3,145.23
11,420nm_4_3,420nm,Time_In_Transition_Zone,4,139.65
11,420nm_5_3,420nm,Time_In_Transition_Zone,5,50.24
11,420nm_6_3,420nm,Time_In_Transition_Zone,6,54.36
11,420nm_7_3,420nm,Time_In_Transition_Zone,7,40.21
11,420nm_8_3,420nm,Time_In_Transition_Zone,8,46.23
11,420nm_9_3,420nm,Time_In_Transition_Zone,9,30.99
11,420nm_10_3,420nm,Time_In_Transition_Zone,10,43.22
12,420nm_1_3,420nm,Time_In_Transition_Zone,1,157.48
12,420nm_2_3,420nm,Time_In_Transition_Zone,2,158.45
12,420nm_3_3,420nm,Time_In_Transition_Zone,3,164.56
12,420nm_4_3,420nm,Time_In_Transition_Zone,4,158.55
12,420nm_5_3,420nm,Time_In_Transition_Zone,5,51.22
12,420nm_6_3,420nm,Time_In_Transition_Zone,6,52.63
12,420nm_7_3,420nm,Time_In_Transition_Zone,7,43.21
12,420nm_8_3,420nm,Time_In_Transition_Zone,8,41.23
12,420nm_9_3,420nm,Time_In_Transition_Zone,9,35.69
12,420nm_10_3,420nm,Time_In_Transition_Zone,10,40.69
13,420nm_1_3,420nm,Time_In_Transition_Zone,1,155.23
13,420nm_2_3,420nm,Time_In_Transition_Zone,2,152.23
13,420nm_3_3,420nm,Time_In_Transition_Zone,3,166.52
13,420nm_4_3,420nm,Time_In_Transition_Zone,4,128.62
13,420nm_5_3,420nm,Time_In_Transition_Zone,5,53.26
13,420nm_6_3,420nm,Time_In_Transition_Zone,6,53.21
13,420nm_7_3,420nm,Time_In_Transition_Zone,7,46.22
13,420nm_8_3,420nm,Time_In_Transition_Zone,8,40.66
13,420nm_9_3,420nm,Time_In_Transition_Zone,9,34.68
13,420nm_10_3,420nm,Time_In_Transition_Zone,10,42.35
14,420nm_1_3,420nm,Time_In_Transition_Zone,1,151.23
14,420nm_2_3,420nm,Time_In_Transition_Zone,2,148.23
14,420nm_3_3,420nm,Time_In_Transition_Zone,3,157.42
14,420nm_4_3,420nm,Time_In_Transition_Zone,4,142.53
14,420nm_5_3,420nm,Time_In_Transition_Zone,5,55.13
14,420nm_6_3,420nm,Time_In_Transition_Zone,6,54.22
14,420nm_7_3,420nm,Time_In_Transition_Zone,7,43.55
14,420nm_8_3,420nm,Time_In_Transition_Zone,8,51.23
14,420nm_9_3,420nm,Time_In_Transition_Zone,9,32.66
14,420nm_10_3,420nm,Time_In_Transition_Zone,10,42.68
15,420nm_1_3,420nm,Time_In_Transition_Zone,1,155.42
15,420nm_2_3,420nm,Time_In_Transition_Zone,2,149.78
15,420nm_3_3,420nm,Time_In_Transition_Zone,3,158.23
15,420nm_4_3,420nm,Time_In_Transition_Zone,4,129.65
15,420nm_5_3,420nm,Time_In_Transition_Zone,5,51.23
15,420nm_6_3,420nm,Time_In_Transition_Zone,6,56.23
15,420nm_7_3,420nm,Time_In_Transition_Zone,7,40.21
15,420nm_8_3,420nm,Time_In_Transition_Zone,8,49.62
15,420nm_9_3,420nm,Time_In_Transition_Zone,9,35.21
15,420nm_10_3,420nm,Time_In_Transition_Zone,10,49.65
1,420nm_1_1,420nm,Time_In_Center_Zone,1,84.81
1,420nm_2_1,420nm,Time_In_Center_Zone,2,105.88
1,420nm_3_1,420nm,Time_In_Center_Zone,3,77.11
1,420nm_4_1,420nm,Time_In_Center_Zone,4,167.46
1,420nm_5_1,420nm,Time_In_Center_Zone,5,40.79
1,420nm_6_1,420nm,Time_In_Center_Zone,6,47.55
1,420nm_7_1,420nm,Time_In_Center_Zone,7,53.2
1,420nm_8_1,420nm,Time_In_Center_Zone,8,34.06
1,420nm_9_1,420nm,Time_In_Center_Zone,9,23.52
1,420nm_10_1,420nm,Time_In_Center_Zone,10,32.99
2,420nm_1_1,420nm,Time_In_Center_Zone,1,93.42
2,420nm_2_1,420nm,Time_In_Center_Zone,2,108.8
2,420nm_3_1,420nm,Time_In_Center_Zone,3,126.83
2,420nm_4_1,420nm,Time_In_Center_Zone,4,125.09
2,420nm_5_1,420nm,Time_In_Center_Zone,5,29.45
2,420nm_6_1,420nm,Time_In_Center_Zone,6,23.12
2,420nm_7_1,420nm,Time_In_Center_Zone,7,31.16
2,420nm_8_1,420nm,Time_In_Center_Zone,8,13.7
2,420nm_9_1,420nm,Time_In_Center_Zone,9,35.43
2,420nm_10_1,420nm,Time_In_Center_Zone,10,44.49
3,420nm_1_1,420nm,Time_In_Center_Zone,1,117.88
3,420nm_2_1,420nm,Time_In_Center_Zone,2,107.51
3,420nm_3_1,420nm,Time_In_Center_Zone,3,136.65
3,420nm_4_1,420nm,Time_In_Center_Zone,4,118.19
3,420nm_5_1,420nm,Time_In_Center_Zone,5,28.47
3,420nm_6_1,420nm,Time_In_Center_Zone,6,35.45
3,420nm_7_1,420nm,Time_In_Center_Zone,7,45.02
3,420nm_8_1,420nm,Time_In_Center_Zone,8,43.62
3,420nm_9_1,420nm,Time_In_Center_Zone,9,43.98
3,420nm_10_1,420nm,Time_In_Center_Zone,10,41.42
4,420nm_1_1,420nm,Time_In_Center_Zone,1,103.87
4,420nm_2_1,420nm,Time_In_Center_Zone,2,148.76
4,420nm_3_1,420nm,Time_In_Center_Zone,3,98.64
4,420nm_4_1,420nm,Time_In_Center_Zone,4,114.33
4,420nm_5_1,420nm,Time_In_Center_Zone,5,20.36
4,420nm_6_1,420nm,Time_In_Center_Zone,6,28.45
4,420nm_7_1,420nm,Time_In_Center_Zone,7,51.46
4,420nm_8_1,420nm,Time_In_Center_Zone,8,39.38
4,420nm_9_1,420nm,Time_In_Center_Zone,9,35.09
4,420nm_10_1,420nm,Time_In_Center_Zone,10,35.99
5,420nm_1_1,420nm,Time_In_Center_Zone,1,102.84
5,420nm_2_1,420nm,Time_In_Center_Zone,2,57.43
5,420nm_3_1,420nm,Time_In_Center_Zone,3,141.22
5,420nm_4_1,420nm,Time_In_Center_Zone,4,107.05
5,420nm_5_1,420nm,Time_In_Center_Zone,5,23.38
5,420nm_6_1,420nm,Time_In_Center_Zone,6,40.55
5,420nm_7_1,420nm,Time_In_Center_Zone,7,56.53
5,420nm_8_1,420nm,Time_In_Center_Zone,8,32.09
5,420nm_9_1,420nm,Time_In_Center_Zone,9,50.89
5,420nm_10_1,420nm,Time_In_Center_Zone,10,37.68
6,420nm_1_2,420nm,Time_In_Center_Zone,1,111.09
6,420nm_2_2,420nm,Time_In_Center_Zone,2,103.22
