Subject_ID,Replicate,Treatment,Time,Distance_moved
A04.062,04,ALAN,59,0
A04.062,04,ALAN,60,0
A04.063,04,ALAN,1,12.073
A04.063,04,ALAN,2,0
A04.063,04,ALAN,3,0
A04.063,04,ALAN,4,0
A04.063,04,ALAN,5,0
A04.063,04,ALAN,6,0
A04.063,04,ALAN,7,0
A04.063,04,ALAN,8,0
A04.063,04,ALAN,9,0
A04.063,04,ALAN,10,0
A04.063,04,ALAN,11,0
A04.063,04,ALAN,12,0
A04.063,04,ALAN,13,0.406929
A04.063,04,ALAN,14,0
A04.063,04,ALAN,15,0
A04.063,04,ALAN,16,0
A04.063,04,ALAN,17,0
A04.063,04,ALAN,18,0
A04.063,04,ALAN,19,0
A04.063,04,ALAN,20,0
A04.063,04,ALAN,21,0
A04.063,04,ALAN,22,0
A04.063,04,ALAN,23,0
A04.063,04,ALAN,24,0
A04.063,04,ALAN,25,0
A04.063,04,ALAN,26,3.2619
A04.063,04,ALAN,27,3.30238
A04.063,04,ALAN,28,8.55842
A04.063,04,ALAN,29,4.90747
A04.063,04,ALAN,30,5.01792
A04.063,04,ALAN,31,3.24012
A04.063,04,ALAN,32,2.96796
A04.063,04,ALAN,33,0.430243
A04.063,04,ALAN,34,1.06907
A04.063,04,ALAN,35,0.462484
A04.063,04,ALAN,36,0
A04.063,04,ALAN,37,2.30225
A04.063,04,ALAN,38,1.72374
A04.063,04,ALAN,39,0
A04.063,04,ALAN,40,0
A04.063,04,ALAN,41,0
A04.063,04,ALAN,42,2.31084
A04.063,04,ALAN,43,3.59718
A04.063,04,ALAN,44,0
A04.063,04,ALAN,45,0
A04.063,04,ALAN,46,0
A04.063,04,ALAN,47,5.66347
A04.063,04,ALAN,48,0.838107
A04.063,04,ALAN,49,1.27637
A04.063,04,ALAN,50,0.425046
A04.063,04,ALAN,51,0.439966
A04.063,04,ALAN,52,5.07704
A04.063,04,ALAN,53,5.59266
A04.063,04,ALAN,54,6.09692
A04.063,04,ALAN,55,0.412508
A04.063,04,ALAN,56,0
A04.063,04,ALAN,57,0
A04.063,04,ALAN,58,0.437999
A04.063,04,ALAN,59,1.25323
A04.063,04,ALAN,60,0.431023
A04.064,04,ALAN,1,47.1536
A04.064,04,ALAN,2,0
A04.064,04,ALAN,3,34.0209
A04.064,04,ALAN,4,0
A04.064,04,ALAN,5,0.209224
A04.064,04,ALAN,6,0
A04.064,04,ALAN,7,0.747438
A04.064,04,ALAN,8,0
A04.064,04,ALAN,9,103.108
A04.064,04,ALAN,10,145.848
A04.064,04,ALAN,11,149.37
A04.064,04,ALAN,12,175.112
A04.064,04,ALAN,13,181.081
A04.064,04,ALAN,14,157.473
A04.064,04,ALAN,15,186.483
A04.064,04,ALAN,16,119.471
A04.064,04,ALAN,17,141.938
A04.064,04,ALAN,18,145.233
A04.064,04,ALAN,19,121.287
A04.064,04,ALAN,20,153.355
A04.064,04,ALAN,21,167.144
A04.064,04,ALAN,22,159.757
A04.064,04,ALAN,23,175.676
A04.064,04,ALAN,24,150.339
A04.064,04,ALAN,25,149.843
A04.064,04,ALAN,26,167.325
A04.064,04,ALAN,27,169.05
A04.064,04,ALAN,28,148.652
A04.064,04,ALAN,29,135.566
A04.064,04,ALAN,30,94.2461
A04.064,04,ALAN,31,109.209
A04.064,04,ALAN,32,77.1162
A04.064,04,ALAN,33,83.4114
A04.064,04,ALAN,34,97.0489
A04.064,04,ALAN,35,72.8684
A04.064,04,ALAN,36,46.0775
A04.064,04,ALAN,37,33.2455
A04.064,04,ALAN,38,10.9647
A04.064,04,ALAN,39,0
A04.064,04,ALAN,40,0
A04.064,04,ALAN,41,0
A04.064,04,ALAN,42,0
A04.064,04,ALAN,43,0
A04.064,04,ALAN,44,0
A04.064,04,ALAN,45,0
A04.064,04,ALAN,46,0
A04.064,04,ALAN,47,0
A04.064,04,ALAN,48,0
A04.064,04,ALAN,49,0
A04.064,04,ALAN,50,0
A04.064,04,ALAN,51,24.8572
A04.064,04,ALAN,52,0
A04.064,04,ALAN,53,0
A04.064,04,ALAN,54,0
A04.064,04,ALAN,55,13.2222
A04.064,04,ALAN,56,22.0615
A04.064,04,ALAN,57,6.19219
A04.064,04,ALAN,58,0
A04.064,04,ALAN,59,0
A04.064,04,ALAN,60,0
A05.065,05,ALAN,1,51.4879
A05.065,05,ALAN,2,0
A05.065,05,ALAN,3,15.3285
A05.065,05,ALAN,4,125.58
A05.065,05,ALAN,5,153.633
A05.065,05,ALAN,6,159.122
A05.065,05,ALAN,7,155.157
A05.065,05,ALAN,8,151.743
A05.065,05,ALAN,9,143.759
A05.065,05,ALAN,10,119.282
A05.065,05,ALAN,11,124.809
A05.065,05,ALAN,12,101.532
A05.065,05,ALAN,13,87.8241
A05.065,05,ALAN,14,99.1746
A05.065,05,ALAN,15,107.784
A05.065,05,ALAN,16,108.656
A05.065,05,ALAN,17,122.167
A05.065,05,ALAN,18,105.647
A05.065,05,ALAN,19,117.902
A05.065,05,ALAN,20,82.7255
A05.065,05,ALAN,21,86.0946
A05.065,05,ALAN,22,73.8821
A05.065,05,ALAN,23,69.712
A05.065,05,ALAN,24,70.9337
A05.065,05,ALAN,25,59.5709
A05.065,05,ALAN,26,53.0594
A05.065,05,ALAN,27,56.8088
A05.065,05,ALAN,28,57.37
A05.065,05,ALAN,29,56.566
A05.065,05,ALAN,30,54.274
A05.065,05,ALAN,31,52.3529
A05.065,05,ALAN,32,65.5976
A05.065,05,ALAN,33,43.3647
A05.065,05,ALAN,34,23.9431
A05.065,05,ALAN,35,0
A05.065,05,ALAN,36,0
A05.065,05,ALAN,37,0
A05.065,05,ALAN,38,0
A05.065,05,ALAN,39,21.2604
A05.065,05,ALAN,40,88.9604
A05.065,05,ALAN,41,66.7153
A05.065,05,ALAN,42,54.6559
A05.065,05,ALAN,43,44.7839
A05.065,05,ALAN,44,42.0099
A05.065,05,ALAN,45,34.9386
A05.065,05,ALAN,46,50.297
A05.065,05,ALAN,47,13.7781
A05.065,05,ALAN,48,0.216475
A05.065,05,ALAN,49,0
A05.065,05,ALAN,50,0
A05.065,05,ALAN,51,0
A05.065,05,ALAN,52,0
A05.065,05,ALAN,53,0
A05.065,05,ALAN,54,0
A05.065,05,ALAN,55,0.414583
A05.065,05,ALAN,56,19.6702
A05.065,05,ALAN,57,49.2267
A05.065,05,ALAN,58,25.7359
A05.065,05,ALAN,59,20.0844
A05.065,05,ALAN,60,10.2132
A05.066,05,ALAN,1,51.888
A05.066,05,ALAN,2,21.3876
A05.066,05,ALAN,3,0
A05.066,05,ALAN,4,0
A05.066,05,ALAN,5,0.231371
A05.066,05,ALAN,6,0
A05.066,05,ALAN,7,0
A05.066,05,ALAN,8,0
A05.066,05,ALAN,9,0
A05.066,05,ALAN,10,0
A05.066,05,ALAN,11,0
A05.066,05,ALAN,12,0
A05.066,05,ALAN,13,0
A05.066,05,ALAN,14,0
A05.066,05,ALAN,15,0
A05.066,05,ALAN,16,0
A05.066,05,ALAN,17,0
A05.066,05,ALAN,18,0
A05.066,05,ALAN,19,0
A05.066,05,ALAN,20,0
A05.066,05,ALAN,21,0
A05.066,05,ALAN,22,0
A05.066,05,ALAN,23,0
A05.066,05,ALAN,24,0
A05.066,05,ALAN,25,0
A05.066,05,ALAN,26,0
A05.066,05,ALAN,27,0
A05.066,05,ALAN,28,0
A05.066,05,ALAN,29,0
A05.066,05,ALAN,30,0
A05.066,05,ALAN,31,0
A05.066,05,ALAN,32,0
A05.066,05,ALAN,33,0
A05.066,05,ALAN,34,0
A05.066,05,ALAN,35,0
A05.066,05,ALAN,36,0
A05.066,05,ALAN,37,0
A05.066,05,ALAN,38,0
A05.066,05,ALAN,39,0
A05.066,05,ALAN,40,0
A05.066,05,ALAN,41,0
A05.066,05,ALAN,42,0
A05.066,05,ALAN,43,0
A05.066,05,ALAN,44,0
A05.066,05,ALAN,45,0
A05.066,05,ALAN,46,0
A05.066,05,ALAN,47,0
A05.066,05,ALAN,48,0
A05.066,05,ALAN,49,0
A05.066,05,ALAN,50,0
A05.066,05,ALAN,51,0
A05.066,05,ALAN,52,0
A05.066,05,ALAN,53,0
A05.066,05,ALAN,54,0
A05.066,05,ALAN,55,0
A05.066,05,ALAN,56,0
A05.066,05,ALAN,57,0
A05.066,05,ALAN,58,0
A05.066,05,ALAN,59,0
A05.066,05,ALAN,60,0
A05.067,05,ALAN,1,75.837
A05.067,05,ALAN,2,123.903
A05.067,05,ALAN,3,124.374
A05.067,05,ALAN,4,150.819
A05.067,05,ALAN,5,137.638
A05.067,05,ALAN,6,135.548
A05.067,05,ALAN,7,173.479
A05.067,05,ALAN,8,161.432
A05.067,05,ALAN,9,150.473
A05.067,05,ALAN,10,145.974
A05.067,05,ALAN,11,173.344
A05.067,05,ALAN,12,179.233
A05.067,05,ALAN,13,160.578
A05.067,05,ALAN,14,164.054
A05.067,05,ALAN,15,182.096
A05.067,05,ALAN,16,183.8
A05.067,05,ALAN,17,208.344
A05.067,05,ALAN,18,186.425
A05.067,05,ALAN,19,176.508
A05.067,05,ALAN,20,184.979
A05.067,05,ALAN,21,178.767
A05.067,05,ALAN,22,200.746
A05.067,05,ALAN,23,215.028
A05.067,05,ALAN,24,208.027
A05.067,05,ALAN,25,216.683
A05.067,05,ALAN,26,207.643
A05.067,05,ALAN,27,187.243
A05.067,05,ALAN,28,168.036
A05.067,05,ALAN,29,173.686
A05.067,05,ALAN,30,160.985
A05.067,05,ALAN,31,198.419
A05.067,05,ALAN,32,206.042
A05.067,05,ALAN,33,167.377
A05.067,05,ALAN,34,162.429
A05.067,05,ALAN,35,179.884
A05.067,05,ALAN,36,175.529
A05.067,05,ALAN,37,150.625
A05.067,05,ALAN,38,141.939
A05.067,05,ALAN,39,158.08
A05.067,05,ALAN,40,198.357
A05.067,05,ALAN,41,191.104
A05.067,05,ALAN,42,213.121
A05.067,05,ALAN,43,177.148
A05.067,05,ALAN,44,174.277
A05.067,05,ALAN,45,179.8
A05.067,05,ALAN,46,132.526
A05.067,05,ALAN,47,116.802
A05.067,05,ALAN,48,37.2219
A05.067,05,ALAN,49,5.40214
A05.067,05,ALAN,50,0.456389
A05.067,05,ALAN,51,0.428905
A05.067,05,ALAN,52,0
A05.067,05,ALAN,53,4.8951
A05.067,05,ALAN,54,1.71426
A05.067,05,ALAN,55,0
A05.067,05,ALAN,56,0
A05.067,05,ALAN,57,0
A05.067,05,ALAN,58,0
A05.067,05,ALAN,59,0
A05.067,05,ALAN,60,0
A05.068,05,ALAN,1,76.2399
A05.068,05,ALAN,2,2.55309
A05.068,05,ALAN,3,1.79049
A05.068,05,ALAN,4,0.407035
A05.068,05,ALAN,5,0.909222
A05.068,05,ALAN,6,1.51974
A05.068,05,ALAN,7,0
A05.068,05,ALAN,8,0
A05.068,05,ALAN,9,7.68775
A05.068,05,ALAN,10,4.38533
A05.068,05,ALAN,11,3.83804
A05.068,05,ALAN,12,9.32839
A05.068,05,ALAN,13,7.7057
A05.068,05,ALAN,14,2.15764
A05.068,05,ALAN,15,0
A05.068,05,ALAN,16,0.667819
A05.068,05,ALAN,17,1.7374
A05.068,05,ALAN,18,9.58773
A05.068,05,ALAN,19,4.25567
A05.068,05,ALAN,20,6.97783
A05.068,05,ALAN,21,11.2145
A05.068,05,ALAN,22,0
A05.068,05,ALAN,23,0
A05.068,05,ALAN,24,0
A05.068,05,ALAN,25,0
A05.068,05,ALAN,26,5.25103
A05.068,05,ALAN,27,0
A05.068,05,ALAN,28,0
A05.068,05,ALAN,29,0
A05.068,05,ALAN,30,2.04395
A05.068,05,ALAN,31,3.10465
A05.068,05,ALAN,32,3.29522
A05.068,05,ALAN,33,0.68583
A05.068,05,ALAN,34,1.61766
A05.068,05,ALAN,35,3.16976
A05.068,05,ALAN,36,5.37294
A05.068,05,ALAN,37,0.451536
A05.068,05,ALAN,38,0
A05.068,05,ALAN,39,0
A05.068,05,ALAN,40,0.491113
A05.068,05,ALAN,41,0
A05.068,05,ALAN,42,4.6448
A05.068,05,ALAN,43,3.08322
A05.068,05,ALAN,44,0
A05.068,05,ALAN,45,1.83561
A05.068,05,ALAN,46,22.4723
A05.068,05,ALAN,47,131.59
A05.068,05,ALAN,48,0
A05.068,05,ALAN,49,147.637
A05.068,05,ALAN,50,203.055
A05.068,05,ALAN,51,171.743
A05.068,05,ALAN,52,154.756
A05.068,05,ALAN,53,153.792
A05.068,05,ALAN,54,201.377
A05.068,05,ALAN,55,143.224
A05.068,05,ALAN,56,145.272
A05.068,05,ALAN,57,140.661
A05.068,05,ALAN,58,131.997
A05.068,05,ALAN,59,147.79
A05.068,05,ALAN,60,154.06
C05.069,05,Control,1,279.684
C05.069,05,Control,2,243.363
C05.069,05,Control,3,206.42
C05.069,05,Control,4,213.418
C05.069,05,Control,5,183.78
C05.069,05,Control,6,191.739
C05.069,05,Control,7,205.431
C05.069,05,Control,8,225.397
C05.069,05,Control,9,243.2
C05.069,05,Control,10,255.153
C05.069,05,Control,11,275.207
C05.069,05,Control,12,226.393
C05.069,05,Control,13,270.817
C05.069,05,Control,14,215.656
C05.069,05,Control,15,275.831
C05.069,05,Control,16,283.17
C05.069,05,Control,17,281.564
C05.069,05,Control,18,266.664
C05.069,05,Control,19,269.158
C05.069,05,Control,20,140.625
C05.069,05,Control,21,0
C05.069,05,Control,22,0
C05.069,05,Control,23,0
C05.069,05,Control,24,0
C05.069,05,Control,25,0
C05.069,05,Control,26,0
C05.069,05,Control,27,0
C05.069,05,Control,28,0
C05.069,05,Control,29,0
C05.069,05,Control,30,0
C05.069,05,Control,31,0
C05.069,05,Control,32,0
C05.069,05,Control,33,0
C05.069,05,Control,34,0
C05.069,05,Control,35,0
C05.069,05,Control,36,0
C05.069,05,Control,37,0
C05.069,05,Control,38,0
C05.069,05,Control,39,0
C05.069,05,Control,40,0
C05.069,05,Control,41,0
C05.069,05,Control,42,0
C05.069,05,Control,43,0
C05.069,05,Control,44,0.218261
C05.069,05,Control,45,0
C05.069,05,Control,46,0
C05.069,05,Control,47,0
C05.069,05,Control,48,0
C05.069,05,Control,49,0
C05.069,05,Control,50,0
C05.069,05,Control,51,0
C05.069,05,Control,52,0
C05.069,05,Control,53,0
C05.069,05,Control,54,0
C05.069,05,Control,55,0
C05.069,05,Control,56,0
C05.069,05,Control,57,0
C05.069,05,Control,58,0.217063
C05.069,05,Control,59,0.206702
C05.069,05,Control,60,53.0518
C05.070,05,Control,1,31.3215
C05.070,05,Control,2,0
C05.070,05,Control,3,0
C05.070,05,Control,4,0
C05.070,05,Control,5,0
C05.070,05,Control,6,0.452496
C05.070,05,Control,7,0
C05.070,05,Control,8,0.941431
C05.070,05,Control,9,0.400931
C05.070,05,Control,10,1.28667
C05.070,05,Control,11,0
C05.070,05,Control,12,0
C05.070,05,Control,13,0
C05.070,05,Control,14,0.485345
C05.070,05,Control,15,0.84134
C05.070,05,Control,16,0.42575
C05.070,05,Control,17,0
C05.070,05,Control,18,0
C05.070,05,Control,19,0.408147
C05.070,05,Control,20,0
C05.070,05,Control,21,0.440337
C05.070,05,Control,22,0.410555
C05.070,05,Control,23,0.643797
C05.070,05,Control,24,1.14381
C05.070,05,Control,25,0.630088
C05.070,05,Control,26,2.65381
C05.070,05,Control,27,0.8789
C05.070,05,Control,28,0
C05.070,05,Control,29,0.823828
C05.070,05,Control,30,0.408467
C05.070,05,Control,31,0.465082
C05.070,05,Control,32,0.878143
C05.070,05,Control,33,0.446237
C05.070,05,Control,34,1.25392
C05.070,05,Control,35,0.657001
C05.070,05,Control,36,0.468651
C05.070,05,Control,37,1.47499
C05.070,05,Control,38,0.481993
C05.070,05,Control,39,13.3315
C05.070,05,Control,40,2.20912
C05.070,05,Control,41,0.411014
C05.070,05,Control,42,0
C05.070,05,Control,43,0
C05.070,05,Control,44,0.447575
C05.070,05,Control,45,4.97827
C05.070,05,Control,46,0.911669
C05.070,05,Control,47,1.32613
C05.070,05,Control,48,0.414331
C05.070,05,Control,49,0.924381
C05.070,05,Control,50,0.422996
C05.070,05,Control,51,0
C05.070,05,Control,52,0.853221
C05.070,05,Control,53,1.03928
C05.070,05,Control,54,0.415778
C05.070,05,Control,55,0
C05.070,05,Control,56,0
C05.070,05,Control,57,0.49974
C05.070,05,Control,58,1.5024
C05.070,05,Control,59,4.23969
C05.070,05,Control,60,0
C05.071,05,Control,1,48.0434
C05.071,05,Control,2,0.207777
C05.071,05,Control,3,0.2015
C05.071,05,Control,4,0.621193
C05.071,05,Control,5,0
C05.071,05,Control,6,0
C05.071,05,Control,7,0
C05.071,05,Control,8,0
C05.071,05,Control,9,0
C05.071,05,Control,10,0
C05.071,05,Control,11,0
C05.071,05,Control,12,0
C05.071,05,Control,13,0.428044
C05.071,05,Control,14,0
C05.071,05,Control,15,0
C05.071,05,Control,16,0
C05.071,05,Control,17,0
C05.071,05,Control,18,0
C05.071,05,Control,19,0
C05.071,05,Control,20,0
C05.071,05,Control,21,0
C05.071,05,Control,22,0
C05.071,05,Control,23,0
C05.071,05,Control,24,0
C05.071,05,Control,25,0
C05.071,05,Control,26,0
C05.071,05,Control,27,0
C05.071,05,Control,28,0
C05.071,05,Control,29,0
C05.071,05,Control,30,0
C05.071,05,Control,31,0
C05.071,05,Control,32,0
C05.071,05,Control,33,0
C05.071,05,Control,34,0
C05.071,05,Control,35,0
C05.071,05,Control,36,0
C05.071,05,Control,37,0
C05.071,05,Control,38,0
C05.071,05,Control,39,0
C05.071,05,Control,40,0
C05.071,05,Control,41,0
C05.071,05,Control,42,0
C05.071,05,Control,43,0
C05.071,05,Control,44,0
C05.071,05,Control,45,0
C05.071,05,Control,46,0
C05.071,05,Control,47,0
C05.071,05,Control,48,0
C05.071,05,Control,49,0
C05.071,05,Control,50,0
C05.071,05,Control,51,0
C05.071,05,Control,52,0
C05.071,05,Control,53,0
C05.071,05,Control,54,0
C05.071,05,Control,55,0
C05.071,05,Control,56,0
C05.071,05,Control,57,0
C05.071,05,Control,58,0
C05.071,05,Control,59,0.743441
C05.071,05,Control,60,0
C05.072,05,Control,1,37.5518
C05.072,05,Control,2,0
C05.072,05,Control,3,0
C05.072,05,Control,4,0
C05.072,05,Control,5,0
C05.072,05,Control,6,0
C05.072,05,Control,7,0
C05.072,05,Control,8,0
C05.072,05,Control,9,0
C05.072,05,Control,10,0
C05.072,05,Control,11,0
C05.072,05,Control,12,0
C05.072,05,Control,13,0
C05.072,05,Control,14,0
C05.072,05,Control,15,0
C05.072,05,Control,16,0
C05.072,05,Control,17,0
C05.072,05,Control,18,0
C05.072,05,Control,19,0
C05.072,05,Control,20,0
C05.072,05,Control,21,0
C05.072,05,Control,22,0
C05.072,05,Control,23,0
C05.072,05,Control,24,0
C05.072,05,Control,25,0
C05.072,05,Control,26,0
C05.072,05,Control,27,0
C05.072,05,Control,28,0
C05.072,05,Control,29,0
C05.072,05,Control,30,0
C05.072,05,Control,31,0
C05.072,05,Control,32,0
C05.072,05,Control,33,11.7239
C05.072,05,Control,34,0
C05.072,05,Control,35,0
C05.072,05,Control,36,0
C05.072,05,Control,37,0
C05.072,05,Control,38,0
C05.072,05,Control,39,0
C05.072,05,Control,40,0
C05.072,05,Control,41,0
C05.072,05,Control,42,0
C05.072,05,Control,43,0
C05.072,05,Control,44,0
C05.072,05,Control,45,0
C05.072,05,Control,46,0
C05.072,05,Control,47,0
C05.072,05,Control,48,0
C05.072,05,Control,49,0
C05.072,05,Control,50,0
C05.072,05,Control,51,0
C05.072,05,Control,52,0
C05.072,05,Control,53,0
C05.072,05,Control,54,0
C05.072,05,Control,55,0
C05.072,05,Control,56,0
C05.072,05,Control,57,0
C05.072,05,Control,58,0
C05.072,05,Control,59,0
C05.072,05,Control,60,0
C06.073,06,Control,1,26.4434
C06.073,06,Control,2,0.416607
C06.073,06,Control,3,0
C06.073,06,Control,4,2.9877
C06.073,06,Control,5,0
C06.073,06,Control,6,0
C06.073,06,Control,7,0
C06.073,06,Control,8,0.46264
C06.073,06,Control,9,0
C06.073,06,Control,10,0
C06.073,06,Control,11,0
C06.073,06,Control,12,0
C06.073,06,Control,13,0
C06.073,06,Control,14,0
C06.073,06,Control,15,0
C06.073,06,Control,16,0
C06.073,06,Control,17,0
C06.073,06,Control,18,0
C06.073,06,Control,19,0
C06.073,06,Control,20,0
C06.073,06,Control,21,0
C06.073,06,Control,22,0
C06.073,06,Control,23,0
C06.073,06,Control,24,0
C06.073,06,Control,25,0
C06.073,06,Control,26,0
C06.073,06,Control,27,0
C06.073,06,Control,28,0
C06.073,06,Control,29,0
C06.073,06,Control,30,6.71791
C06.073,06,Control,31,0
C06.073,06,Control,32,0
C06.073,06,Control,33,0
C06.073,06,Control,34,0
C06.073,06,Control,35,0
C06.073,06,Control,36,0
C06.073,06,Control,37,3.95578
C06.073,06,Control,38,0.419353
C06.073,06,Control,39,3.11871
C06.073,06,Control,40,1.22237
C06.073,06,Control,41,3.12492
C06.073,06,Control,42,0
C06.073,06,Control,43,0.21605
C06.073,06,Control,44,0
C06.073,06,Control,45,0
C06.073,06,Control,46,0
C06.073,06,Control,47,1.02214
C06.073,06,Control,48,0.411901
C06.073,06,Control,49,0
C06.073,06,Control,50,2.2182
C06.073,06,Control,51,0.907565
C06.073,06,Control,52,0
C06.073,06,Control,53,2.35955
C06.073,06,Control,54,2.11021
C06.073,06,Control,55,3.51418
C06.073,06,Control,56,0.855009
C06.073,06,Control,57,0
C06.073,06,Control,58,0
C06.073,06,Control,59,0
C06.073,06,Control,60,0.427785
C06.074,06,Control,1,67.5762
C06.074,06,Control,2,5.45853
C06.074,06,Control,3,48.9571
C06.074,06,Control,4,18.9082
C06.074,06,Control,5,62.0251
C06.074,06,Control,6,84.7351
C06.074,06,Control,7,92.3116
C06.074,06,Control,8,109.974
C06.074,06,Control,9,125.051
C06.074,06,Control,10,117.684
C06.074,06,Control,11,128.779
C06.074,06,Control,12,142.267
C06.074,06,Control,13,104.578
C06.074,06,Control,14,83.0293
C06.074,06,Control,15,61.0125
C06.074,06,Control,16,61.2465
C06.074,06,Control,17,56.1298
C06.074,06,Control,18,75.9068
C06.074,06,Control,19,52.5931
C06.074,06,Control,20,55.0309
C06.074,06,Control,21,56.4752
C06.074,06,Control,22,59.4543
C06.074,06,Control,23,55.2812
C06.074,06,Control,24,45.1257
C06.074,06,Control,25,68.6191
C06.074,06,Control,26,51.4359
C06.074,06,Control,27,54.7037
C06.074,06,Control,28,68.3078
C06.074,06,Control,29,84.9783
C06.074,06,Control,30,74.1707
C06.074,06,Control,31,39.7894
C06.074,06,Control,32,51.5517
C06.074,06,Control,33,9.68333
C06.074,06,Control,34,0
C06.074,06,Control,35,16.6493
C06.074,06,Control,36,57.1857
C06.074,06,Control,37,2.28428
C06.074,06,Control,38,57.4354
C06.074,06,Control,39,70.1944
C06.074,06,Control,40,52.7219
C06.074,06,Control,41,57.97
C06.074,06,Control,42,55.6739
C06.074,06,Control,43,69.4482
C06.074,06,Control,44,60.8768
C06.074,06,Control,45,68.0323
C06.074,06,Control,46,61.9443
C06.074,06,Control,47,70.2591
C06.074,06,Control,48,57.7016
C06.074,06,Control,49,66.8751
C06.074,06,Control,50,62.2916
C06.074,06,Control,51,59.4555
C06.074,06,Control,52,75.6069
C06.074,06,Control,53,54.4673
C06.074,06,Control,54,44.5747
C06.074,06,Control,55,45.6507
C06.074,06,Control,56,63.4544
C06.074,06,Control,57,64.0712
C06.074,06,Control,58,49.855
C06.074,06,Control,59,55.8666
C06.074,06,Control,60,60.4451
C06.075,06,Control,1,49.4246
C06.075,06,Control,2,0.439978
C06.075,06,Control,3,1.2607
C06.075,06,Control,4,0.824845
C06.075,06,Control,5,0
C06.075,06,Control,6,0
C06.075,06,Control,7,0.41603
C06.075,06,Control,8,1.95056
C06.075,06,Control,9,0
C06.075,06,Control,10,0
C06.075,06,Control,11,0
C06.075,06,Control,12,0.887839
C06.075,06,Control,13,0.205689
C06.075,06,Control,14,0.862519
C06.075,06,Control,15,1.42448
C06.075,06,Control,16,0.868828
C06.075,06,Control,17,0.652497
C06.075,06,Control,18,1.08481
C06.075,06,Control,19,0.851675
C06.075,06,Control,20,0.456274
C06.075,06,Control,21,0
C06.075,06,Control,22,0.95131
C06.075,06,Control,23,0.206927
C06.075,06,Control,24,1.80953
C06.075,06,Control,25,0.442455
C06.075,06,Control,26,1.33425
C06.075,06,Control,27,1.50972
C06.075,06,Control,28,0
C06.075,06,Control,29,0.443475
C06.075,06,Control,30,0
C06.075,06,Control,31,0.894616
C06.075,06,Control,32,0
C06.075,06,Control,33,0.411778
C06.075,06,Control,34,3.1415
C06.075,06,Control,35,0.815321
C06.075,06,Control,36,0.462591
C06.075,06,Control,37,0
C06.075,06,Control,38,0
C06.075,06,Control,39,0
C06.075,06,Control,40,0
C06.075,06,Control,41,1.30678
C06.075,06,Control,42,1.04718
C06.075,06,Control,43,0
C06.075,06,Control,44,0
C06.075,06,Control,45,0.866904
C06.075,06,Control,46,0
C06.075,06,Control,47,0
C06.075,06,Control,48,1.4892
C06.075,06,Control,49,0.417584
C06.075,06,Control,50,8.62921
C06.075,06,Control,51,1.46369
C06.075,06,Control,52,0.41495
C06.075,06,Control,53,0
C06.075,06,Control,54,0
C06.075,06,Control,55,0
C06.075,06,Control,56,0
C06.075,06,Control,57,0
C06.075,06,Control,58,1.67007
C06.075,06,Control,59,0.845495
C06.075,06,Control,60,1.43204
C06.076,06,Control,1,23.0267
C06.076,06,Control,2,0
C06.076,06,Control,3,2.96293
C06.076,06,Control,4,5.49681
C06.076,06,Control,5,4.54563
C06.076,06,Control,6,15.4459
C06.076,06,Control,7,0
C06.076,06,Control,8,0
C06.076,06,Control,9,0
C06.076,06,Control,10,0
C06.076,06,Control,11,0
C06.076,06,Control,12,0
C06.076,06,Control,13,0
C06.076,06,Control,14,0
C06.076,06,Control,15,0
C06.076,06,Control,16,0
C06.076,06,Control,17,0
C06.076,06,Control,18,0
C06.076,06,Control,19,0
C06.076,06,Control,20,0
C06.076,06,Control,21,0
C06.076,06,Control,22,5.63736
C06.076,06,Control,23,0
C06.076,06,Control,24,0
C06.076,06,Control,25,0
C06.076,06,Control,26,0
C06.076,06,Control,27,0.406757
C06.076,06,Control,28,16.4533
C06.076,06,Control,29,12.5999
C06.076,06,Control,30,3.96404
C06.076,06,Control,31,0
C06.076,06,Control,32,0
C06.076,06,Control,33,9.46655
C06.076,06,Control,34,0
C06.076,06,Control,35,0
C06.076,06,Control,36,38.6134
C06.076,06,Control,37,0
C06.076,06,Control,38,0
C06.076,06,Control,39,0
C06.076,06,Control,40,0
C06.076,06,Control,41,0
C06.076,06,Control,42,0
C06.076,06,Control,43,0
C06.076,06,Control,44,0
C06.076,06,Control,45,0
C06.076,06,Control,46,0.251055
C06.076,06,Control,47,22.7544
C06.076,06,Control,48,9.20272
C06.076,06,Control,49,109.622
C06.076,06,Control,50,166.917
C06.076,06,Control,51,180.089
C06.076,06,Control,52,196.147
C06.076,06,Control,53,165.549
C06.076,06,Control,54,155.689
C06.076,06,Control,55,155.106
C06.076,06,Control,56,142.427
C06.076,06,Control,57,132.368
C06.076,06,Control,58,95.8964
C06.076,06,Control,59,135.694
C06.076,06,Control,60,121.952
A06.077,06,ALAN,1,49.6659
A06.077,06,ALAN,2,0
A06.077,06,ALAN,3,0
A06.077,06,ALAN,4,0
A06.077,06,ALAN,5,0
A06.077,06,ALAN,6,0
A06.077,06,ALAN,7,0.212427
A06.077,06,ALAN,8,0
A06.077,06,ALAN,9,0
A06.077,06,ALAN,10,0
A06.077,06,ALAN,11,0
A06.077,06,ALAN,12,0.536962
A06.077,06,ALAN,13,0
A06.077,06,ALAN,14,0.464015
A06.077,06,ALAN,15,0.415868
A06.077,06,ALAN,16,0
A06.077,06,ALAN,17,0.459438
